Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSRNOG00000027736,Cnn1,0.1313831699642158,0.0,0.0,934,0.12022368026324143,537
ENSRNOG00000010708,Gata4,0.13099336309866313,0.0,0.0,5,0.0004518975176583368,4
ENSRNOG00000016714,Nrap,0.12884325588582854,0.0,0.0,72,0.008825150038193418,50
ENSRNOG00000022619,Fth1,0.1274566598847851,0.0,0.0,69321,13.286757433637275,4096
ENSRNOG00000061650,Cdhr4,0.1263996671222006,0.0,0.0,339,0.035305393663769793,199
ENSRNOG00000020719,Hrc,0.1257215797491954,0.0,0.0,129,0.021178558052125332,91
ENSRNOG00000016460,Clu,0.1231588649255193,0.0,0.0,4043,0.589527275700233,1838
ENSRNOG00000013973,Lcn2,0.1229511878713358,0.0,0.0,2179,0.3976634201499156,1189
ENSRNOG00000005695,Mgp,0.12207301744735329,0.0,0.0,17573,2.802935245980135,3535
ENSRNOG00000065867,ENSRNOG00000065867,0.12112920378622156,0.0,0.0,4544,1.2638822699993832,2586
ENSRNOG00000037310,Riiad1,0.11821691169037393,0.0,0.0,411,0.04873331440313051,240
ENSRNOG00000003171,Mpz,0.11783081960333948,0.0,0.0,63,0.009178122300452648,18
ENSRNOG00000013320,ENSRNOG00000013320,0.11694319854194238,0.0,0.0,568,0.0681915900201205,355
ENSRNOG00000021602,Zmynd10,0.11559296284950543,0.0,0.0,504,0.0559953519711009,303
ENSRNOG00000010761,Sftpb,0.11485333163976663,0.0,0.0,48374,7.972789564574604,4021
ENSRNOG00000034221,Cfap126,0.11472609128403752,0.0,0.0,495,0.060368704527703036,297
ENSRNOG00000025287,RGD1565611,0.11058199156206418,0.0,0.0,322,0.03375566161941277,201
ENSRNOG00000015156,Gal,0.110564311810729,0.0,0.0,13,0.0016536713999874384,11
ENSRNOG00000000321,Cd24,0.10983423455635313,0.0,0.0,937,0.11705086121281445,487
ENSRNOG00000064385,Ftl1,0.10719856245587361,0.0,0.0,26675,4.856275535011643,3921
ENSRNOG00000016890,Tppp3,0.10701886931644979,0.0,0.0,6954,1.0718389915755222,2552
ENSRNOG00000010805,Fabp4,0.10580732403989397,0.0,0.0,384,0.052495244923878324,239
ENSRNOG00000008816,Gpnmb,0.1055822107730585,0.0,0.0,913,0.14004145387965422,530
ENSRNOG00000013939,Defb4,0.10504324496748665,0.0,0.0,16963,3.1869940957256637,3614
ENSRNOG00000030848,Myl2,0.10469455211710078,0.0,0.0,44,0.00570872518818367,32
ENSRNOG00000015055,Scg2,0.10458749251554882,0.0,0.0,35,0.0019679241789981403,6
ENSRNOG00000053494,Mcpt1l1,0.10436270411510046,0.0,0.0,45,0.005587394133266367,23
ENSRNOG00000012608,Tmem212,0.1027412803390941,0.0,0.0,242,0.02334156274373878,152
ENSRNOG00000066573,C4a,0.10244162321631828,0.0,0.0,4558,0.7034640641070696,1943
ENSRNOG00000019474,Rsph9,0.10100816496359814,0.0,0.0,497,0.06101708136349634,319
ENSRNOG00000023803,Cmya5,0.10027666441388194,0.0,0.0,71,0.00860285177417965,49
ENSRNOG00000003172,Serpinf1,0.09990927297824588,0.0,0.0,443,0.0643960977821285,322
ENSRNOG00000002273,Naaa,0.09915178423455741,0.0,0.0,1488,0.2182633773119477,750
ENSRNOG00000057862,Rsph1,0.09875241277401796,0.0,0.0,307,0.028033298929573996,185
ENSRNOG00000004171,Dnah9,0.098147869848161,0.0,0.0,236,0.025186300225581597,162
ENSRNOG00000019587,Ptprn,0.09796687252172015,0.0,0.0,31,0.0038277143580789973,18
ENSRNOG00000017226,Slc2a4,0.09789278751951895,0.0,0.0,120,0.01729197313882529,102
ENSRNOG00000010712,Terf2ip,0.09783616531120327,0.0,0.0,644,0.07519695902447467,361
ENSRNOG00000006058,Lypd2,0.0969909292904341,0.0,0.0,426,0.04760041725880667,258
ENSRNOG00000012303,Apobec2,0.09612268393748472,0.0,0.0,26,0.0028553307036180953,21
ENSRNOG00000028238,Sh3bgr,0.09544769931604463,0.0,0.0,129,0.018591805405146575,95
ENSRNOG00000005555,Lrrc10,0.09435353292182914,0.0,0.0,85,0.014504370552327294,60
ENSRNOG00000005659,Aurkb,0.09375495835142088,0.0,0.0,294,0.032064537408715836,183
ENSRNOG00000004078,Eno3,0.09363497569963493,0.0,0.0,255,0.04006032852673306,200
ENSRNOG00000012311,Slc35d3,0.09316212563072862,0.0,0.0,4,0.00032445145670176583,3
ENSRNOG00000010830,Slc25a4,0.09152387915086689,0.0,0.0,2828,0.4445945878768551,1527
ENSRNOG00000010977,Igfbp6,0.09142281688801171,0.0,0.0,485,0.07324764002251417,368
ENSRNOG00000056996,Cfap65,0.09116847615050074,0.0,0.0,225,0.02126778667322718,154
ENSRNOG00000013859,Bpifa1,0.09094527508531886,0.0,0.0,110,0.019232308584773258,40
ENSRNOG00000003304,Chad,0.09051315273266661,0.0,0.0,28,0.0035394092931817964,19
ENSRNOG00000017897,Adam8,0.08939961747663444,0.0,0.0,401,0.03984445652126042,214
ENSRNOG00000057701,Myom1,0.08911957190447198,0.0,0.0,82,0.013104575191313066,69
ENSRNOG00000020206,Ctsd,0.08880187721535956,0.0,0.0,6509,1.068904181529301,2484
ENSRNOG00000018630,Gapdh,0.08868018635450314,0.0,0.0,7493,1.1880477926038282,2677
ENSRNOG00000003666,Jchain,0.08859037224978691,0.0,0.0,769,0.13506163095191817,326
ENSRNOG00000056001,Sftpd,0.08755562489063158,0.0,0.0,12791,2.022781153471467,3269
ENSRNOG00000017619,Aldh1a1,0.08755229717991503,0.0,0.0,4249,0.5974558434956045,1796
ENSRNOG00000016957,Igfbp2,0.08716434754105971,0.0,0.0,728,0.10164439190479557,486
ENSRNOG00000007461,Klhl41,0.08676646146246553,0.0,0.0,31,0.003742882266590974,27
ENSRNOG00000006003,Ctnna2,0.08629650954593229,0.0,0.0,2,6.122247130726781e-05,2
ENSRNOG00000019527,Chrnd,0.08629650954593229,0.0,0.0,2,6.122247130726781e-05,2
ENSRNOG00000004642,Lmx1a,0.08603675555970365,0.0,0.0,2,0.00018802487790140285,2
ENSRNOG00000050898,AABR07034730.2,0.08596748269903665,0.0,0.0,8,0.0012301075844259163,2
ENSRNOG00000018735,Cd74,0.0857347022816382,0.0,0.0,20343,3.3436181701246848,3646
ENSRNOG00000058497,Fdxr,0.08526465077799945,0.0,0.0,371,0.04632371082727909,274
ENSRNOG00000017206,Igfbp5,0.0842235341479944,0.0,0.0,881,0.12300246369146008,545
ENSRNOG00000007137,Ly6i,0.08343953127036075,0.0,0.0,7045,1.2438181803093624,2606
ENSRNOG00000071095,ENSRNOG00000071095,0.08337956908453019,0.0,0.0,85,0.005239230718792347,48
ENSRNOG00000003897,Col1a1,0.08303001828630391,0.0,0.0,2700,0.41950034561900934,1496
ENSRNOG00000017959,Cfap100,0.08251795220251802,0.0,0.0,180,0.018026770172473148,128
ENSRNOG00000002840,Atp5f1b,0.08244809385123449,0.0,0.0,7863,1.243976423226789,2775
ENSRNOG00000012697,Spaca9,0.08111497610439335,0.0,0.0,395,0.04967403246188485,267
ENSRNOG00000016660,Cox5b,0.07980845502786786,0.0,0.0,5178,0.8733169171004777,2370
ENSRNOG00000038126,Defb5,0.07966906871498822,0.0,0.0,10836,2.0787725951916936,3253
ENSRNOG00000005375,RGD1564053,0.07956142271325566,0.0,0.0,2,0.00010135326005400507,2
ENSRNOG00000025787,Spag6l,0.0794762559073325,0.0,0.0,243,0.024472111616948785,148
ENSRNOG00000009902,Lrrc46,0.0788824266167032,0.0,0.0,348,0.04456981743476425,242
ENSRNOG00000045683,Mfap4,0.07832951102147181,0.0,0.0,37120,6.260201895311106,3942
ENSRNOG00000032004,Cyp2b21,0.07777806296564552,0.0,0.0,2,5.403441360675253e-05,2
ENSRNOG00000024957,Dnali1,0.07772114232375683,0.0,0.0,178,0.018914288379788417,129
ENSRNOG00000021102,Scn1b,0.07765481798832057,0.0,0.0,134,0.02039020826926291,102
ENSRNOG00000026309,Lrrc23,0.07753264713296124,0.0,0.0,308,0.0358275729990293,207
ENSRNOG00000043201,Coq8a,0.07746727604251426,0.0,0.0,367,0.05054449008602253,284
ENSRNOG00000012062,Npc2,0.07732708116452348,0.0,0.0,14873,2.5591292097625424,3453
ENSRNOG00000021269,Chgb,0.07678137875965241,0.0,0.0,15,0.0008637712997375219,5
ENSRNOG00000003596,Itgb1bp2,0.0765622241417002,0.0,0.0,111,0.0173125690258355,90
ENSRNOG00000018606,Olr59,0.07650211932374033,0.0,0.0,5,0.0004992053951218896,5
ENSRNOG00000029726,Gstm1,0.07643763647948151,0.0,0.0,991,0.13057626006937906,581
ENSRNOG00000022331,Ccdc78,0.07557063931267025,0.0,0.0,205,0.021413050157940258,151
ENSRNOG00000004554,Dcn,0.07539390844858582,0.0,0.0,533,0.08636591302200369,360
ENSRNOG00000008987,Rnf139,0.0743876040155428,0.0,0.0,3598,0.584795783098841,1933
ENSRNOG00000070169,ENSRNOG00000070169,0.07400993978613192,0.0,0.0,7,0.0006011874385494066,4
ENSRNOG00000070397,C4b,0.07391021635741479,0.0,0.0,306,0.04790972411933021,236
ENSRNOG00000011483,S100a9,0.0738610141749261,0.0,0.0,4383,0.9055501320505075,1960
ENSRNOG00000029707,Mt-nd4,0.0735550889059656,0.0,0.0,21217,3.956438319794634,3891
ENSRNOG00000063848,ENSRNOG00000063848,0.07333971988601977,0.0,0.0,209,0.026436963325988865,154
ENSRNOG00000008902,Pon1,0.07311321402383635,0.0,0.0,227,0.024472612772327245,160
ENSRNOG00000048812,Gpx1,0.07290412644342012,0.0,0.0,11250,1.7538677234883961,3114
ENSRNOG00000005195,Cst3,0.07277594708214573,0.0,0.0,19862,3.379433231766706,3736
ENSRNOG00000028356,Chchd10,0.0724494173758303,0.0,0.0,2123,0.33112138728705376,1326
ENSRNOG00000037850,Mtarc1,0.0721455447932878,0.0,0.0,1318,0.18382843887231912,822
ENSRNOG00000010730,Efcab10,0.07204916911878306,0.0,0.0,257,0.027870769225199564,169
ENSRNOG00000017676,Plvap,0.07183604982608588,0.0,0.0,11803,2.086118850056072,3304
ENSRNOG00000062678,H19,0.0718034371939526,0.0,0.0,16,0.0018223704719434043,9
ENSRNOG00000000571,Psap,0.07171062331656933,0.0,0.0,8850,1.3663773419545846,2825
ENSRNOG00000017178,Hydin,0.07112525766133726,0.0,0.0,165,0.018124457700708575,130
ENSRNOG00000016181,Tbx20,0.0703290021492126,0.0,0.0,4,0.0004128346064546893,3
ENSRNOG00000007542,Scg5,0.07031929170558247,0.0,0.0,57,0.005697441815221375,35
ENSRNOG00000004273,Ifitm1,0.06988937140340742,0.0,0.0,2240,0.3325507010660338,1283
ENSRNOG00000064886,ENSRNOG00000064886,0.06965406906682153,0.0,0.0,6,0.0010673149209499886,2
ENSRNOG00000000439,Ager,0.06913770706637029,0.0,0.0,22178,3.8062471273881813,3694
ENSRNOG00000018485,Gpr155,0.06880314018149208,0.0,0.0,584,0.0746616041432534,394
ENSRNOG00000069977,ENSRNOG00000069977,0.06752190560916853,0.0,0.0,3,0.00010813903393139046,3
ENSRNOG00000054890,Flna,0.06726785848673715,0.0,0.0,5832,0.927578576946396,2409
ENSRNOG00000008182,Htra3,0.06701262481792149,0.0,0.0,734,0.10894569548964955,546
ENSRNOG00000028225,Tnni3k,0.0668832305624652,0.0,0.0,5,0.0003922671519454012,4
ENSRNOG00000019445,Msln,0.06677887399783848,0.0,0.0,222,0.025246194289953835,147
ENSRNOG00000045831,Lmod2,0.06645073792177231,0.0,0.0,46,0.00612105283791804,38
ENSRNOG00000046007,Cldn3,0.06630904630941312,0.0,0.0,1430,0.19764378769037413,921
ENSRNOG00000010934,Spa17,0.06628193510774269,0.0,0.0,348,0.039494864110030614,221
ENSRNOG00000012827,Mlf1,0.0661537331208244,0.0,0.0,276,0.03178773611353583,176
ENSRNOG00000019404,Hhatl,0.06610040754113367,0.0,0.0,62,0.010492851978587826,51
ENSRNOG00000011263,Plac9,0.06569247292555982,0.0,0.0,8301,1.438861847092832,2934
ENSRNOG00000022283,Lhfpl5,0.06541391088811586,0.0,0.0,2,0.00010516926763812753,2
ENSRNOG00000025235,Tmem130,0.06541391088811586,0.0,0.0,2,0.00010516926763812753,2
ENSRNOG00000010170,Tubb4b,0.06526421140236403,0.0,0.0,4031,0.6119763079912469,1965
ENSRNOG00000031766,Mt-cyb,0.06523870622429044,0.0,0.0,37308,7.054086191913902,4043
ENSRNOG00000010524,Cryab,0.06512318717973435,0.0,0.0,4043,0.6810493587780311,1935
ENSRNOG00000015581,Dnah6,0.06510927482204269,0.0,0.0,194,0.024705169699732223,144
ENSRNOG00000020743,Cyp2s1,0.06482075940893006,0.0,0.0,279,0.0349185793060491,201
ENSRNOG00000065234,ENSRNOG00000065234,0.06470909174466488,0.0,0.0,5,0.00023346813122368434,5
ENSRNOG00000043387,Cpe,0.06453109543924807,0.0,0.0,512,0.05901568667931819,320
ENSRNOG00000021200,Hjv,0.06444129140097456,0.0,0.0,32,0.004046034215135477,25
ENSRNOG00000026548,Dhrs7c,0.06422351527733622,0.0,0.0,36,0.004660588348522395,28
ENSRNOG00000004498,Scin,0.06375093246044036,0.0,0.0,114,0.01061110967981322,67
ENSRNOG00000010350,Rcan2,0.06373892274992103,0.0,0.0,39,0.005474586387596995,35
ENSRNOG00000009434,RGD1310507,0.0633854313128851,0.0,0.0,14,0.0025379611503236,13
ENSRNOG00000004555,Sec14l4,0.06335411451821049,0.0,0.0,4467,0.7589370482188108,2095
ENSRNOG00000009061,Cfap206,0.0633035697152327,0.0,0.0,114,0.012836142831150432,91
ENSRNOG00000023216,Ccdc17,0.06292523088095199,0.0,0.0,372,0.03991311739614832,251
ENSRNOG00000042781,Ropn1l,0.06291468312349917,0.0,0.0,133,0.013903649664730735,106
ENSRNOG00000059865,Dnah12,0.06282197075315436,0.0,0.0,289,0.0392283357231887,192
ENSRNOG00000012840,Sparc,0.06252741536193382,0.0,0.0,25599,4.348825794788513,3851
ENSRNOG00000020845,Tyrobp,0.06226978741407553,0.0,0.0,6358,1.0978531451061564,2526
ENSRNOG00000013593,Upk3a,0.06133511297599878,0.0,0.0,49,0.005306683912423426,33
ENSRNOG00000007335,Ccl11,0.06121044526342918,0.0,0.0,98,0.012466169146571367,73
ENSRNOG00000001469,Eln,0.06116539792936716,0.0,0.0,6735,1.0750936751757665,2509
ENSRNOG00000011912,Tmem38a,0.06098588977049897,0.0,0.0,181,0.030179326601659312,142
ENSRNOG00000010152,RGD1306233,0.06096289844991319,0.0,0.0,166,0.021284122397942556,131
ENSRNOG00000005998,Smoc1,0.06085593779752114,0.0,0.0,13,0.0017547146690557612,12
ENSRNOG00000024172,T2,0.06067858275875913,0.0,0.0,170,0.017495287355778367,128
ENSRNOG00000014288,Fn1,0.060412438146626626,0.0,0.0,7111,1.2215741641886835,2616
ENSRNOG00000017123,B2m,0.06037784794889132,0.0,0.0,28532,5.093995677734517,3937
ENSRNOG00000004222,S100g,0.06037609757429965,0.0,0.0,4986,0.9060117374530149,2316
ENSRNOG00000015812,Tm4sf1,0.06034655370492897,0.0,0.0,373,0.051158766778568086,244
ENSRNOG00000055714,Ak7,0.060321400477563694,0.0,0.0,168,0.015525505486980486,117
ENSRNOG00000062101,Ace,0.06028785019678308,0.0,0.0,8087,1.3580602749249704,2851
ENSRNOG00000011647,S100a6,0.05995997970863484,0.0,0.0,31435,5.457211106611879,3948
ENSRNOG00000019019,Fitm1,0.059795624108282215,0.0,0.0,31,0.003499526899132108,26
ENSRNOG00000011541,Cygb,0.059312045682663725,0.0,0.0,491,0.07268508643210256,373
ENSRNOG00000021714,Cibar2,0.058805312958295594,0.0,0.0,182,0.023070898133085393,144
ENSRNOG00000051510,Ccdc113,0.05842540683746259,0.0,0.0,178,0.019162366119493762,131
ENSRNOG00000020620,Ppp1r32,0.058353339365038816,0.0,0.0,125,0.014225433713283834,105
ENSRNOG00000070192,ENSRNOG00000070192,0.058350690902615195,0.0,0.0,2,0.00029930852514422046,2
ENSRNOG00000015476,Ubxn11,0.05824426372417757,0.0,0.0,147,0.016291453318752213,126
ENSRNOG00000012229,Tbxt,0.05823556253885389,0.0,0.0,51,0.0034223314566107304,39
ENSRNOG00000027115,Zc2hc1c,0.058084756943835275,0.0,0.0,3,9.185260314092276e-05,3
ENSRNOG00000017817,Cox4i1,0.05777554358530874,0.0,0.0,11061,1.800166099572734,3183
ENSRNOG00000011754,Myom2,0.05776544692467043,0.0,0.0,56,0.01022979712298111,45
ENSRNOG00000010454,ENSRNOG00000010454,0.05744109934245459,0.0,0.0,45,0.005252586798602456,40
ENSRNOG00000055962,Bgn,0.05709725301511118,0.0,0.0,6677,1.125127580548923,2658
ENSRNOG00000064589,ENSRNOG00000064589,0.057094468421252605,0.0,0.0,446,0.07408157659623033,206
ENSRNOG00000024689,Hopx,0.05669233047670165,0.0,0.0,14165,2.375775188466035,3287
ENSRNOG00000057880,Myh11,0.05657996859544719,0.0,0.0,1304,0.220272857547714,833
ENSRNOG00000013000,Ldhb,0.056558517051359045,0.0,0.0,925,0.149982262768867,699
ENSRNOG00000005451,Dnah11,0.05643314922049812,0.0,0.0,191,0.023566061392236992,143
ENSRNOG00000001036,Rsph10b,0.056298195163799476,0.0,0.0,176,0.019585752461356108,137
ENSRNOG00000021079,Fxyd1,0.05605448326790235,0.0,0.0,1317,0.2219477294688476,951
ENSRNOG00000016697,Lrrc56,0.05536292755070563,0.0,0.0,189,0.020239081150092656,139
ENSRNOG00000030644,Mt-nd1,0.05531064306574121,0.0,0.0,22199,4.420396852440181,3943
ENSRNOG00000027731,Ubxn10,0.055132445925829957,0.0,0.0,146,0.015955367220161294,110
ENSRNOG00000031033,Mt-nd2,0.0548108480131228,0.0,0.0,24974,5.007958352037123,3976
ENSRNOG00000007338,Fbln2,0.05445149956954054,0.0,0.0,209,0.028497369203905717,156
ENSRNOG00000029079,Hspb7,0.054374145653182125,0.0,0.0,64,0.011504049341296941,57
ENSRNOG00000034254,Actb,0.05430138742706128,0.0,0.0,46344,8.427614377996369,4064
ENSRNOG00000023546,Hspb1,0.053855538582978424,0.0,0.0,4640,0.7066043653447753,2097
ENSRNOG00000014102,Wdr38,0.05378104955829238,0.0,0.0,166,0.019557048169509803,132
ENSRNOG00000012609,Trdn,0.05373141146244627,0.0,0.0,23,0.002540516743296111,16
ENSRNOG00000017783,Sfrp1,0.053642427058965006,0.0,0.0,110,0.016334389003229102,94
ENSRNOG00000053086,Selenop,0.053519726274492835,0.0,0.0,16467,2.9735529176189734,3647
ENSRNOG00000049596,Cfap58,0.05343041495619125,0.0,0.0,29,0.002686418995411384,28
ENSRNOG00000049942,RGD1564899,0.05295753156670557,0.0,0.0,12,0.002213560608311814,12
ENSRNOG00000058068,Obscn,0.05280932218217386,0.0,0.0,29,0.0034528313389298373,27
ENSRNOG00000050190,Eng,0.05277610119123901,0.0,0.0,6776,1.1698310690146572,2702
ENSRNOG00000024330,Ngp,0.05188889565309602,0.0,0.0,88,0.015882148317678813,51
ENSRNOG00000008949,Synpo2l,0.0517142566115485,0.0,0.0,35,0.004838395213374317,31
ENSRNOG00000030019,Atp1a1,0.05156204804185768,0.0,0.0,3713,0.5443141172766891,1821
ENSRNOG00000026914,Dnah1,0.0512925345608259,0.0,0.0,148,0.015826255463728813,112
ENSRNOG00000002976,Cfap91,0.05119839639000178,0.0,0.0,125,0.012694634709947644,103
ENSRNOG00000056407,Cfap73,0.05115798044620719,0.0,0.0,71,0.008101123149864456,67
ENSRNOG00000033215,RT1-Db1,0.05091755879736929,0.0,0.0,5123,0.8461701332079674,2188
ENSRNOG00000020124,Lrrc51,0.05090712790987839,0.0,0.0,301,0.03759196261380618,199
ENSRNOG00000001049,Tpt1,0.050905573673481946,0.0,0.0,30319,5.508145111790556,3984
ENSRNOG00000021090,Pygm,0.0506592433031469,0.0,0.0,270,0.043409596989992486,227
ENSRNOG00000003357,Col3a1,0.05063133928213079,0.0,0.0,11083,1.9214863395722612,3224
ENSRNOG00000024338,ENSRNOG00000024338,0.0501032257522348,0.0,0.0,38,0.004965584387967998,34
ENSRNOG00000019556,Cd9,0.050100117635804506,0.0,0.0,5434,0.8100961409310267,2196
ENSRNOG00000017434,Mgat3,0.05009006970852202,0.0,0.0,64,0.004926774509725273,50
ENSRNOG00000011557,S100a8,0.04984426130534368,0.0,0.0,1621,0.34996034068879756,1010
ENSRNOG00000008103,Mdh1,0.04981514085443888,0.0,0.0,1491,0.2284536561303336,1012
ENSRNOG00000010105,S100a11,0.04951982601032843,0.0,0.0,6781,1.2292038150667475,2716
ENSRNOG00000016284,Dmrt3,0.04926637883608333,0.0,0.0,12,0.000668985273917239,10
ENSRNOG00000016826,Pla2g2d,0.04915808556503931,0.0,0.0,546,0.08612546516139707,392
ENSRNOG00000001584,Map3k7cl,0.04878219418811692,0.0,0.0,42,0.005030526503296809,36
ENSRNOG00000064658,Rnase3,0.04874556620754299,0.0,0.0,89,0.010279487270567827,72
ENSRNOG00000026415,Col14a1,0.048738141201579724,0.0,0.0,173,0.024816855484227955,144
ENSRNOG00000002305,Slc15a2,0.04853187122202547,0.0,0.0,154,0.017905680791252175,129
ENSRNOG00000037815,Acad10,0.04851961402080341,0.0,0.0,5562,0.8810974204116226,2409
ENSRNOG00000009466,Unc45b,0.048451105833694885,0.0,0.0,32,0.0033030160643823777,24
ENSRNOG00000050071,Cdc45,0.048266924289362564,0.0,0.0,9832,1.6583359441979655,3026
ENSRNOG00000018454,Apoe,0.04812205246653588,0.0,0.0,6376,1.0405279913924208,2536
ENSRNOG00000019388,Egfl7,0.04739492130791038,0.0,0.0,5123,0.8023845237004354,2263
ENSRNOG00000007957,Tspoap1,0.04720259689405398,0.0,0.0,37,0.004106508581869281,35
ENSRNOG00000027864,Ppial4d,0.04704504377414295,0.0,0.0,6926,1.0701505995589449,2606
ENSRNOG00000024346,Plet1,0.04702893651977356,0.0,0.0,595,0.08851961592596794,403
ENSRNOG00000042821,Cd59,0.04679384390624745,0.0,0.0,5431,0.9035453459701003,2415
ENSRNOG00000065254,RT1-CE16,0.04679158821963722,0.0,0.0,10732,1.7033171575779162,3145
ENSRNOG00000027990,Crip1,0.046750820274099915,0.0,0.0,8657,1.4210044736138816,2889
ENSRNOG00000064090,Tmsb10,0.046713022103182365,0.0,0.0,21719,3.721108031795805,3804
ENSRNOG00000010784,Scg3,0.04665277630362362,0.0,0.0,19,0.0017218128497445279,8
ENSRNOG00000015519,Ces1d,0.046547837877028014,0.0,0.0,2604,0.3761099161669874,1454
ENSRNOG00000005798,Cav3,0.0464649287550471,0.0,0.0,124,0.01959400677376571,109
ENSRNOG00000047321,Hba-a3,0.046270202793671486,0.0,0.0,1819,0.3781236952795596,1080
ENSRNOG00000033299,Mt-atp8,0.046094914559159865,0.0,0.0,3158,0.8273036543930032,2109
ENSRNOG00000008937,Csrp1,0.04581833162980406,0.0,0.0,8762,1.4050602393802234,2920
ENSRNOG00000001136,Pebp1,0.045675606269310366,0.0,0.0,2968,0.45578311551233514,1634
ENSRNOG00000014052,Ccna1,0.04564654385450357,0.0,0.0,90,0.008817895501884866,74
ENSRNOG00000011705,Stmn2,0.04546086414329444,0.0,0.0,25,0.004260534134856205,22
ENSRNOG00000019854,Napsa,0.04529246113788563,0.0,0.0,6570,1.1182281357177961,2631
ENSRNOG00000004084,Lratd1,0.04526381113709072,0.0,0.0,202,0.02517831067790725,137
ENSRNOG00000012301,Cfap161,0.04480888356362399,0.0,0.0,123,0.012633181784531607,98
ENSRNOG00000046663,Fcgr2a,0.04476842024156656,0.0,0.0,1120,0.17535515103977153,748
ENSRNOG00000007281,Flnc,0.044673451322333003,0.0,0.0,316,0.045163976046018676,257
ENSRNOG00000010872,Ckb,0.04452701461396151,0.0,0.0,2083,0.3115794400694312,1263
ENSRNOG00000032417,Gabrp,0.04448861396100987,0.0,0.0,45,0.0032904396620725028,36
ENSRNOG00000010906,Ccl5,0.044486747078284324,0.0,0.0,3365,0.6187631714321657,1535
ENSRNOG00000009324,Wdr54,0.0443979153738499,0.0,0.0,202,0.023559439374207312,166
ENSRNOG00000007456,Calb1,0.04437193101747519,0.0,0.0,18,0.0016679296680422932,6
ENSRNOG00000052704,Tctn2,0.04432658897054362,0.0,0.0,399,0.052745202610308003,301
ENSRNOG00000010645,Lgals3,0.04423850455561441,0.0,0.0,2796,0.4532300078030506,1554
ENSRNOG00000015084,Necab2,0.04419893286936932,0.0,0.0,14,0.0021089701661227973,13
ENSRNOG00000036585,Cfap43,0.04405272245414759,0.0,0.0,272,0.03438963163586602,187
ENSRNOG00000005971,Gpr176,0.044010620893611255,0.0,0.0,4,0.0001648502480854519,4
ENSRNOG00000011292,Col1a2,0.04400978486671913,0.0,0.0,3070,0.4968105647985096,1691
ENSRNOG00000016684,Wnk2,0.04383831244870319,0.0,0.0,43,0.003381614568210248,41
ENSRNOG00000019689,Vwf,0.043723137434921414,0.0,0.0,2926,0.4972708849689136,1567
ENSRNOG00000051619,Asb2,0.043281534270948836,0.0,0.0,148,0.021519962512832638,128
ENSRNOG00000009263,Ifi27,0.043136954619491505,0.0,0.0,11134,1.863912400987544,3263
ENSRNOG00000022099,Trim72,0.04302962248174462,0.0,0.0,36,0.005662047889332922,31
ENSRNOG00000018792,Tekt4,0.042998405827918154,0.0,0.0,126,0.013278578046910025,98
ENSRNOG00000018220,Pde4dip,0.04295927923761688,0.0,0.0,88,0.013402476810666373,68
ENSRNOG00000062930,ENSRNOG00000062930,0.04292272157229587,0.0,0.0,1344,0.3885585504774955,1089
ENSRNOG00000015636,Dync2i2,0.042812910139090464,0.0,0.0,273,0.034985976312194585,227
ENSRNOG00000022669,Cd177,0.042415390187715486,0.0,0.0,156,0.020215683827408182,113
ENSRNOG00000006033,Spon2,0.0423935379817914,0.0,0.0,3809,0.6666206007986888,1967
ENSRNOG00000009336,Mapk15,0.04199660199592947,0.0,0.0,111,0.0127051694697161,93
ENSRNOG00000000605,Hs3st5,0.04193111110537099,0.0,0.0,4,0.0003070247934702169,4
ENSRNOG00000006440,Ift27,0.0419089572618428,2.220446049250313e-16,9.40824479254931e-15,487,0.06611345492943947,368
ENSRNOG00000012081,Txn1,0.0414427023284096,2.220446049250313e-16,9.40824479254931e-15,6750,1.259782631259349,2842
ENSRNOG00000018463,Dynlt4,0.041285020789944435,2.220446049250313e-16,9.40824479254931e-15,89,0.009658068448943288,75
ENSRNOG00000020455,Cst6,0.04126177516059811,4.440892098500626e-16,1.8566934020309517e-14,448,0.05879923109471981,337
ENSRNOG00000057823,Ubc,0.04123031165256059,4.440892098500626e-16,1.8566934020309517e-14,9393,1.492252382878646,3040
ENSRNOG00000049471,Steap3,0.04122476402684676,0.0,0.0,25,0.0029719459097647385,25
ENSRNOG00000014973,Tekt1,0.04120179386977627,2.220446049250313e-16,9.40824479254931e-15,166,0.020552721103539073,131
ENSRNOG00000018645,Rpsa,0.04115727745555021,4.440892098500626e-16,1.8566934020309517e-14,21308,3.74677159550912,3840
ENSRNOG00000008807,Rp1,0.041083315889452375,2.220446049250313e-16,9.40824479254931e-15,82,0.014341028849392624,76
ENSRNOG00000021943,ENSRNOG00000021943,0.04106228830420969,0.0,0.0,49,0.004457669835300613,42
ENSRNOG00000033581,AABR07044388.2,0.04090580946266441,6.661338147750939e-16,2.7630529443381658e-14,1107,0.1748221231995409,817
ENSRNOG00000025110,Vwa3a,0.0408456424032608,2.220446049250313e-16,9.40824479254931e-15,117,0.012324520701802379,94
ENSRNOG00000054140,Myl6,0.04084225794534114,8.881784197001252e-16,3.664782264741721e-14,26035,4.3280647331299615,3843
ENSRNOG00000055295,Pecr,0.04077563926650548,8.881784197001252e-16,3.664782264741721e-14,661,0.08900474214019836,474
